Date,Close,High,Low,Open,Volume,Daily Return,Volatility_30d,MA50,MA200,Month,SMA21,SMA50,Prev_Fast,Prev_Slow,Signal
2017-01-24,361.1860656738281,362.88590430955134,359.1042418756738,362.88590430955134,6826010,-0.007505088956314854,0.1960234643927308,371.5485510253906,407.80562561035157,Jan,,,,,0
2017-01-25,357.76727294921875,361.6635260417681,357.07970435983304,361.39613178075064,9978090,-0.009465461294115185,0.1944318432976037,371.5156994628906,407.3159854125977,Jan,,,,,0
2017-01-27,359.8873291015625,361.9500349841946,344.22593748578385,356.7168336106515,10635138,0.005925796775281489,0.19510973996603623,371.6100500488281,406.8726225280762,Jan,,,,,0
2017-01-30,362.63763427734375,363.45891176952773,354.80693780726983,358.11111905825777,11369208,0.007642128392369996,0.1922763981077962,371.8342755126953,406.47887496948243,Jan,,,,,0
2017-01-31,354.7114562988281,359.6390748283411,345.4483149662872,359.6390748283411,24068534,-0.0218570198713951,0.20076717004984332,371.96797119140626,406.07491607666014,Jan,368.7166224888393,,,,0
2017-02-01,350.1848449707031,352.64865356058954,345.75382707899274,351.84647085146435,11531782,-0.012761390272975959,0.20056367022042387,371.987451171875,405.61442108154296,Feb,367.1823134649368,,368.7166224888393,,0
2017-02-02,357.4999084472656,360.9759639595857,347.64467300182986,350.28037984226467,11828268,0.020889149206826607,0.21102899780687692,372.10701232910156,405.19367767333983,Feb,366.1282203311012,,367.1823134649368,,0
2017-02-03,357.5762939453125,359.4098413392681,351.8274220306823,356.69773275251424,8423958,0.00021366578352055576,0.20647799642598463,372.1513226318359,404.7910606384277,Feb,365.00682285853793,,366.1282203311012,,0
2017-02-06,357.2516174316406,360.4984912602094,355.45628253411553,358.01558774424507,6727934,-0.0009079922779263727,0.20585528403218478,371.82854431152344,404.2635386657715,Feb,363.89906529017856,,365.00682285853793,,0
2017-02-07,359.9255676269531,362.80955132762796,354.69236553609414,356.39220440005016,9268002,0.007484781215368885,0.20719315485789627,371.54205627441405,403.74023361206054,Feb,363.3533746628534,,363.89906529017856,,0
2017-02-08,357.7290954589844,360.6321732933333,356.1820602536468,357.53810288265817,6319962,-0.006102573324952787,0.20056299306353406,371.2662634277344,403.23826080322266,Feb,362.73765055338544,,363.3533746628534,,0
2017-02-09,361.3580017089844,362.8859425195932,357.74823688101577,357.9201348851146,11907266,0.01014428598642203,0.20363464131529016,371.0405114746094,402.782544708252,Feb,362.29109264555433,,362.73765055338544,,0
2017-02-10,369.876220703125,371.28957043868724,360.3265918338172,361.45345270330023,12252452,0.023572797485748476,0.21586663019992847,370.9847412109375,402.3608274841309,Feb,362.2765401204427,,362.29109264555433,,0
2017-02-13,376.0071105957031,376.6755846749053,367.7944290512194,371.61428093237464,13724268,0.01657551783384026,0.2145296026117102,371.13638977050783,401.9393174743652,Feb,361.990963890439,,362.2765401204427,,0
2017-02-14,377.28668212890625,377.7832580883631,371.42319694539515,374.34539224124956,9338818,0.00340305142414965,0.21326919904391667,371.3354016113281,401.50926223754885,Feb,362.2074192592076,,361.990963890439,,0
2017-02-15,375.0329895019531,381.526736599939,370.0671828976109,377.8596887410027,7259486,-0.005973422158015884,0.2129449618683499,371.45228881835936,401.1258435058594,Feb,362.6830822172619,,362.2074192592076,,0
2017-02-16,386.607177734375,387.29476968577546,378.1844094749629,378.54730004608547,12815858,0.03086178697983999,0.231144282213669,371.8014245605469,400.8022573852539,Feb,363.71444266183033,,362.6830822172619,,0
2017-02-17,382.02337646484375,387.2374835969158,379.19670006774686,387.2374835969158,4851208,-0.011856482583674666,0.2338792054851963,371.9194580078125,400.46892044067386,Feb,364.61119878859745,,363.71444266183033,,0
2017-02-20,385.9005126953125,393.8267048640111,379.5022611856402,380.64821667990986,4650662,0.010148950219609265,0.22386271729330334,372.0791284179688,400.1983981323242,Feb,365.55979701450894,,364.61119878859745,,0
2017-02-21,387.1802062988281,391.3438544864273,382.0043112757491,390.42708064058957,7613996,0.003316123097576673,0.2237028020567585,372.35607055664065,399.91363403320315,Feb,366.74031720842635,,365.55979701450894,,0
2017-02-22,378.22259521484375,387.7149166059387,376.7901509416691,387.7149166059387,6607838,-0.023135508836086616,0.23487181174810756,372.3556884765625,399.5773573303223,Feb,367.42152186802457,,366.74031720842635,,0
2017-02-23,385.36572265625,389.62486655270936,379.44495262530194,381.56498893316393,9542656,0.01888604100278224,0.24052240580113762,372.4252105712891,399.29725021362304,Feb,368.57293410528274,,367.42152186802457,,0
2017-02-27,386.7218322753906,390.7708661373175,384.6400082376579,384.77369373408385,5328696,0.003519019828212011,0.2226623735062236,372.578388671875,398.99114151000975,Feb,369.9517226446243,,368.57293410528274,,0
2017-02-28,386.7218322753906,390.6562752383058,385.5185695494504,386.51172176025455,5940132,0.0,0.20996720948498704,372.63377685546874,398.6593489074707,Feb,371.22955612909226,,369.9517226446243,,0
2017-03-01,391.59210205078125,392.29876528171076,385.8432066537969,386.5689877946361,4282448,0.012593728537990678,0.20169432917264712,372.79039184570314,398.3723616027832,Mar,372.60834030877976,,371.22955612909226,,0
2017-03-02,390.8853759765625,392.68071073719534,388.28788177466834,391.30557360516957,2948498,-0.0018047505823473031,0.20192212441107796,372.87557312011717,398.06661712646485,Mar,374.3309079124814,,372.60834030877976,,0
2017-03-03,393.903076171875,395.08726746459405,382.1379612860727,385.90050576554967,5401612,0.00772016652649965,0.20131415614261222,373.10208984375,397.7810983276367,Mar,376.4127284458705,,374.3309079124814,,0
2017-03-06,394.9344482421875,395.71748980705485,389.5102545546069,389.6439400287017,5286386,0.0026183397203591863,0.20077943498125866,373.4779620361328,397.486259765625,Mar,378.19532557896207,,376.4127284458705,,0
2017-03-07,389.5484313964844,391.8403654938623,387.60031655686583,390.38880334643596,4644496,-0.013637748921816573,0.20313049858798923,373.71746643066405,397.16589157104494,Mar,379.71780831473217,,378.19532557896207,,0
2017-03-08,384.9645690917969,388.4406473999845,383.6849283659296,388.4406473999845,6179176,-0.011767117860685294,0.20719225241849307,373.9088403320313,396.8308235168457,Mar,381.0374726795015,,379.71780831473217,,0
2017-03-09,386.3970642089844,386.9509473256126,381.6031553586249,384.96461993211267,3480630,0.0037211089856061808,0.20528266631642308,374.0050994873047,396.5105764770508,Mar,382.2980201357887,,381.0374726795015,,0
2017-03-10,390.33154296875,392.5470756422992,387.1037868815246,387.7149538376262,4550324,0.010182475811042035,0.20335975762935174,374.18348693847656,396.2177531433106,Mar,383.8505176362537,,382.2980201357887,,0
2017-03-14,395.2782287597656,397.99031384038113,390.69438391325895,390.69438391325895,7878396,0.012673036243477931,0.20513945044562687,374.50779296875,395.9750668334961,Mar,385.4657665434338,,383.8505176362537,,0
2017-03-15,386.54986572265625,395.31642931764367,384.85002719274655,395.31642931764367,6373978,-0.022081567873079466,0.2172903848879106,374.5181072998047,395.68920608520506,Mar,386.2597496396019,374.5181072998047,385.4657665434338,,0
2017-03-16,393.0054016113281,394.09404993354434,387.0655373525507,387.0655373525507,6702956,0.016700396148381147,0.20873014772023904,374.7301086425781,395.3965830993652,Mar,387.0691920689174,374.7301086425781,386.2597496396019,374.5181072998047,0
2017-03-17,397.3791809082031,398.37233299916477,389.3383746323399,395.50744429694004,9507846,0.011129056442843899,0.20398081230130788,375.08497497558596,395.07819732666013,Mar,388.0259777250744,375.08497497558596,387.0691920689174,374.7301086425781,0
2017-03-20,390.1978454589844,392.12688919094427,387.7531310808619,392.12688919094427,4427388,-0.018071745562527775,0.20767323962869172,375.2664190673828,394.69896896362303,Mar,388.74811372302827,375.2664190673828,388.0259777250744,375.08497497558596,0
2017-03-21,394.5333557128906,395.3355152078986,389.166468979374,389.9686517889055,4869584,0.011111056363743987,0.20879944321929636,375.5467956542969,394.30387237548825,Mar,389.1255507696243,375.5467956542969,388.74811372302827,375.2664190673828,0
2017-03-22,392.5660705566406,397.2453880547443,389.77760729029717,390.5606720862594,3990852,-0.004986359525154138,0.20985700773764016,375.97041564941406,393.93433685302733,Mar,389.62758382161456,375.97041564941406,389.1255507696243,375.5467956542969,0
2017-03-23,397.4364929199219,398.4105738566196,392.146007089535,392.77629201157146,4501662,0.01240663095609662,0.21120433386056991,376.50595947265623,393.57131561279294,Mar,390.17691621326264,376.50595947265623,389.62758382161456,375.97041564941406,0
2017-03-24,393.9795227050781,398.7925266317199,392.5661495662138,396.5006155591238,4883896,-0.008698170088624169,0.21234952196456452,376.97083557128906,393.18475158691405,Mar,390.50069318498885,376.97083557128906,390.17691621326264,376.50595947265623,0
2017-03-27,393.0054016113281,397.9712084268822,391.3437755796249,392.37511680508334,7684824,-0.002472517066525848,0.2119685955884977,377.42730712890625,392.7833235168457,Mar,391.2046363467262,377.42730712890625,390.50069318498885,376.97083557128906,0
2017-03-28,395.4118957519531,396.8825290989368,393.4637810176993,394.01764077531595,4796796,0.006123310597661913,0.20301631424874467,377.69546081542967,392.39420791625975,Mar,391.68302554175966,377.69546081542967,391.2046363467262,377.42730712890625,0
2017-03-29,394.1513671875,397.8375332060005,391.8594562904899,395.0872587812071,6981186,-0.003187887309399229,0.19898659308490127,378.12366577148435,392.0162544250488,Mar,392.0368129185268,378.12366577148435,391.68302554175966,377.69546081542967,0
2017-03-30,391.7257995605469,395.6984547327047,389.7203773784963,394.97267356958116,12157180,-0.0061538988035509945,0.2001783808331879,378.65730041503906,391.6622239685059,Mar,392.2750970749628,378.65730041503906,392.0368129185268,378.12366577148435,0
2017-03-31,390.48431396484375,393.1773278851852,385.04102565572265,390.86629910934346,14153854,-0.003169271968034404,0.19945308977956008,379.1680145263672,391.3744540405273,Mar,392.22234526134673,379.1680145263672,392.2750970749628,378.65730041503906,0
2017-04-03,385.3465881347656,394.38052232177114,384.3152236378469,394.2659547620845,4315600,-0.013157316814884079,0.1831302920474541,379.6111163330078,391.0702548217773,Apr,391.9585934593564,379.6111163330078,392.22234526134673,379.1680145263672,0
2017-04-05,380.4380798339844,384.0478438325648,378.5472488523926,383.8950404608018,7398338,-0.012737905179180165,0.18364142784215598,379.90027893066406,390.74094619750974,Apr,391.31740315755206,379.90027893066406,391.9585934593564,379.6111163330078,0
2017-04-06,381.8323669433594,384.2006796623556,378.9292889746057,381.2785070979899,5379008,0.003664951494822599,0.18145346430873766,380.289140625,390.42975814819334,Apr,390.69349452427457,380.289140625,391.31740315755206,379.90027893066406,0
2017-04-07,374.9375305175781,382.3289573795464,373.9634730188913,382.3289573795464,6404508,-0.018057234071002792,0.18821048576638452,380.5095452880859,390.0558456420898,Apr,389.9977373395647,380.5095452880859,390.69349452427457,380.289140625,0
2017-04-10,364.1846008300781,377.9742535068966,362.9240313582774,376.2171313863866,9528472,-0.028679256708860956,0.19445770921839814,380.56951599121095,389.6356327819824,Apr,389.00821504138764,380.56951599121095,389.9977373395647,380.5095452880859,0
2017-04-11,369.4369812011719,371.17500913096995,365.1969316566312,365.1969316566312,8655466,0.014422302203668469,0.19085062532253497,380.80291015625,389.25396408081053,Apr,388.2005920410156,380.80291015625,389.00821504138764,380.56951599121095,0
2017-04-12,370.0862731933594,373.16127205272727,366.83939968206977,370.5255654059895,6696752,0.0017575175881863192,0.19052925828007994,381.00688903808594,388.8202700805664,Apr,387.2365315755208,381.00688903808594,388.2005920410156,380.80291015625,0
2017-04-13,355.78094482421875,378.16526319886856,353.96651553109285,370.52556091202274,30973188,-0.03865403665395206,0.2188955193114533,380.86975524902346,388.3200567626953,Apr,385.35570853097096,380.86975524902346,387.2365315755208,381.00688903808594,0
2017-04-17,353.298095703125,356.04837029609024,352.76330713531246,355.24621075889615,7213434,-0.006978589374201705,0.21432830424216795,380.8414880371094,387.8199003601074,Apr,383.7722909109933,380.8414880371094,385.35570853097096,380.86975524902346,0
2017-04-18,352.4386291503906,356.7741515375911,351.08256313478967,353.2407886877809,4647518,-0.0024326951183359924,0.21429705735325308,380.8865637207031,387.29258255004885,Apr,381.84053984142486,380.8865637207031,383.7722909109933,380.8414880371094,0
2017-04-19,351.12078857421875,355.2462239311593,348.61879026212483,352.57232762200005,10071702,-0.0037392058281146,0.21170810660019507,380.7589813232422,386.7908938598633,Apr,379.63775925409226,380.7589813232422,381.84053984142486,380.8865637207031,-1
2017-04-20,354.21490478515625,355.13167867764014,350.872533969163,351.9993950786036,4549000,0.00881211341402377,0.21407202813645393,380.6917535400391,386.3582481384277,Apr,377.9242858886719,380.6917535400391,379.63775925409226,380.7589813232422,0
2017-04-21,352.83966064453125,357.0796861583849,351.8464853420235,357.0796861583849,3577466,-0.0038825134742964673,0.21192660686975914,380.6035144042969,385.9320477294922,Apr,375.9388718377976,380.6035144042969,377.9242858886719,380.6917535400391,0
2017-04-24,353.9283447265625,354.67322045018653,348.7524504803665,350.47138369741106,5556666,0.0030854923736254314,0.21108354374512792,380.48356994628904,385.47784408569333,Apr,374.0989801316034,380.48356994628904,375.9388718377976,380.6035144042969,0
2017-04-25,354.9978942871094,356.392149427937,351.6364295877784,353.68006415466994,4737060,0.0030219381309319893,0.21090804407440158,380.42894592285154,385.04042037963865,Apr,372.0780944824219,380.42894592285154,374.0989801316034,380.48356994628904,0
2017-04-26,349.22991943359375,357.3661983735719,347.6828842565136,355.2270908835997,9084496,-0.01624791286466254,0.2107524998451315,380.18638427734373,384.5711331176758,Apr,369.94716099330356,380.18638427734373,372.0780944824219,380.42894592285154,0
2017-04-27,353.4317626953125,354.86420701858447,349.8984000312415,349.8984000312415,7797208,0.012031739057563051,0.21032956151246837,379.8574951171875,384.1010296630859,Apr,368.06270199730284,379.8574951171875,369.94716099330356,380.18638427734373,0
2017-04-28,351.0253601074219,354.25314022438545,349.7456954949059,354.043029679302,5029702,-0.006808676643941469,0.2032295171847505,379.35786010742186,383.6349565124512,Apr,365.94905744280135,379.35786010742186,368.06270199730284,379.8574951171875,0
2017-05-02,352.4194641113281,353.8710262260509,349.55457569730413,352.9542526077546,3231126,0.0039715193326193,0.19564446526590906,378.86051574707034,383.2102459716797,May,363.96182396298366,378.86051574707034,365.94905744280135,379.35786010742186,0
2017-05-03,356.88873291015625,358.7222570285323,350.5286939388028,353.9092533034797,4659448,0.012681674124038533,0.19670578788781778,378.49763061523436,382.80608657836916,May,362.3029160272507,378.49763061523436,363.96182396298366,378.86051574707034,0
2017-05-04,358.1683654785156,358.93233573640015,354.82599560027086,357.92006581889433,5279806,0.0035855224622109994,0.19274012871502055,377.92885437011716,382.37648406982424,May,360.7640613374256,377.92885437011716,362.3029160272507,378.49763061523436,0
2017-05-05,355.81915283203125,358.05375654333164,351.42632378472223,357.5380859375,4432788,-0.006558961854003509,0.1884302889814277,377.40476989746094,381.9323016357422,May,359.35799298967635,377.40476989746094,360.7640613374256,377.92885437011716,0
2017-05-08,361.1669921875,362.332042338103,356.010192193284,358.30210330182445,4707098,0.015029655691393584,0.19572521677924112,376.9100994873047,381.48226135253907,May,358.44032214936755,376.9100994873047,359.35799298967635,377.40476989746094,0
2017-05-09,361.6062316894531,363.6307482102252,359.8681807009057,363.115054297368,5649372,0.0012161673448971566,0.19084587069020426,376.3986199951172,381.0675802612305,May,357.4771728515625,376.3986199951172,358.44032214936755,376.9100994873047,0
2017-05-10,360.4604187011719,362.88601590270906,357.9775143818376,361.79736718081347,3364302,-0.0031686760013175386,0.19010123040130356,376.04337646484373,380.8431280517578,May,356.78778657459077,376.04337646484373,357.4771728515625,376.3986199951172,0
2017-05-11,360.6321716308594,362.8285862484855,358.13017355542473,361.682630795811,3229482,0.0004764820789655566,0.19034940563420463,375.54870544433595,380.60177169799806,May,356.6186232793899,375.54870544433595,356.78778657459077,376.04337646484373,0
2017-05-12,368.3291320800781,368.9976060039984,363.43972747087946,364.0317997120191,10979996,0.021342966753108428,0.20133699551766882,375.1808514404297,380.38945251464844,May,356.5658685593378,375.1808514404297,356.6186232793899,375.54870544433595,0
2017-05-15,363.4779357910156,368.0426626318657,362.5420675853526,368.0426626318657,7297164,-0.01317081888599514,0.20379052158735617,374.7159735107422,380.1601522827148,May,356.25118582589283,374.7159735107422,356.5658685593378,375.1808514404297,0
2017-05-16,364.79583740234375,366.7630703539358,361.7208614463074,364.07005625342975,6130168,0.0036258091112464363,0.20428596056702003,374.18004821777345,379.94348861694334,May,356.6804664248512,374.18004821777345,356.25118582589283,374.7159735107422,0
2017-05-17,363.9554443359375,366.11366974785454,360.536672598579,363.49705749545245,2915508,-0.0023037353506842884,0.20426901092247743,373.6414495849609,379.7367010498047,May,357.1879592168899,373.6414495849609,356.6804664248512,374.18004821777345,0
2017-05-18,367.3741760253906,372.0153043932665,360.15464818969946,360.2119552814592,8057848,0.009393269815460181,0.20427271015047752,373.1108715820312,379.53113342285155,May,357.899175734747,373.1108715820312,357.1879592168899,373.6414495849609,0
2017-05-19,365.92266845703125,367.73709786673123,362.06460456558716,367.27871103716564,4257396,-0.003951033205608523,0.20164645155130215,372.53063598632815,379.3034748840332,May,358.6040271577381,372.53063598632815,357.899175734747,373.1108715820312,0
2017-05-22,367.2596435546875,369.3414673781938,365.3879069101719,366.09459345798973,5503052,0.003653709411591821,0.20164408898689198,372.08486022949216,379.0888314819336,May,359.22520519438245,372.08486022949216,358.6040271577381,372.53063598632815,0
2017-05-23,365.67437744140625,369.3796380391399,364.45202030515594,368.481982267336,4039982,-0.0043164723952175965,0.19551194837851363,371.69905639648437,378.88109573364255,May,359.8363821847098,371.69905639648437,359.22520519438245,372.08486022949216,0
2017-05-24,364.71942138671875,368.80666720874683,362.7330939175111,366.70574885592646,5636286,-0.0026114929390712582,0.17687338837543237,371.26550354003905,378.67548233032227,May,360.3502429780506,371.26550354003905,359.8363821847098,371.69905639648437,0
2017-05-25,375.6059875488281,376.8665338615146,367.0877234978899,367.0877234978899,10438514,0.029849153962563824,0.19266729722497847,370.97099243164064,378.50275939941406,May,361.3315807524182,370.97099243164064,360.3502429780506,371.26550354003905,0
2017-05-26,380.34259033203125,381.9851216924043,374.574601005763,377.01931511040306,4988004,0.012610562504910439,0.19576510740675726,370.67227966308593,378.3564595031738,May,362.8131365094866,370.67227966308593,361.3315807524182,370.97099243164064,0
2017-05-29,376.31268310546875,380.7246069632513,372.7029187438199,378.50909773697975,6308434,-0.01059546663718225,0.16002319414553368,370.4675360107422,378.1879318237305,May,363.9027041480655,370.4675360107422,362.8131365094866,370.67227966308593,0
2017-05-30,380.5335998535156,381.9851387177385,373.8297653319238,375.1094062208192,3716910,0.011216514716470227,0.15991940989489553,370.2180999755859,378.06526290893555,May,365.307858421689,370.2180999755859,363.9027041480655,370.4675360107422,0
2017-05-31,373.21856689453125,379.52132154444445,372.3781949449717,379.52132154444445,7763900,-0.019223093471378738,0.1714341141018704,369.7348876953125,377.9131997680664,May,366.2982918875558,369.7348876953125,365.307858421689,370.2180999755859,0
2017-06-01,376.74798583984375,379.96705481751076,371.7642249861363,375.93350720354334,5508606,0.009456707833910949,0.1718825285688768,369.4658905029297,377.758564453125,Jun,367.2439705984933,369.4658905029297,366.2982918875558,369.7348876953125,0
2017-06-02,375.9916687011719,378.3187097902438,373.95550774823397,377.52364215252146,3917966,-0.0020074882072319555,0.17123847642581763,369.0950567626953,377.5912661743164,Jun,368.0926993233817,369.0950567626953,367.2439705984933,369.4658905029297,0
2017-06-05,371.84173583984375,376.980617717161,371.18240286460366,376.20493743379234,5462698,-0.011037300043545306,0.17461356169294834,368.6805700683594,377.4052020263672,Jun,368.85567946661087,368.6805700683594,368.0926993233817,369.0950567626953,1
2017-06-06,379.83123779296875,382.9921444539243,374.03304654355316,374.2657411625691,7008686,0.02148629694587645,0.183691315678671,368.32846496582033,377.2685339355469,Jun,369.7444530668713,368.32846496582033,368.85567946661087,368.6805700683594,0
2017-06-07,372.8307189941406,383.53512097934396,366.5089294949015,382.0225349761672,12455046,-0.018430603126549205,0.19335061147542718,367.9054888916016,377.12483001708983,Jun,370.2789524623326,367.9054888916016,369.7444530668713,368.32846496582033,0
2017-06-08,370.94976806640625,373.47072939387573,367.73069910570734,373.47072939387573,6195352,-0.0050450535106361105,0.18693046487499723,367.4643762207031,376.9920350646973,Jun,370.7784452892485,367.4643762207031,370.2789524623326,367.9054888916016,0
2017-06-09,367.9051818847656,368.8166205024878,357.9764828371272,364.0073928461058,14757662,-0.008207543025328445,0.18677096447788805,366.9142419433594,376.87897552490233,Jun,371.1247791108631,366.9142419433594,370.7784452892485,367.4643762207031,0
2017-06-12,373.8197021484375,374.3433005303122,364.6084990038525,365.86897943416415,8591676,0.01607620809625998,0.18977809246818683,366.50760864257813,376.8141966247559,Jun,371.38623482840404,366.50760864257813,371.1247791108631,366.9142419433594,0
2017-06-13,371.47332763671875,373.47071407531166,369.06871373476906,369.8056195613281,4937794,-0.006276754537638207,0.19125051025834705,366.10255920410157,376.7416542053223,Jun,371.7669677734375,366.10255920410157,371.38623482840404,366.50760864257813,0
2017-06-14,371.78363037109375,373.06352205163785,368.91362690803163,372.3266161550754,7438110,0.000835329783565042,0.18846938744031969,365.7285455322266,376.68171783447264,Jun,372.09971981956846,365.7285455322266,371.7669677734375,366.10255920410157,0
2017-06-15,369.2626647949219,375.4099464984008,368.29306424281685,372.1908773997898,5528062,-0.006780733120647531,0.18982974415557108,365.4068670654297,376.56344680786134,Jun,372.3524446033296,365.4068670654297,372.09971981956846,365.7285455322266,0
2017-06-16,364.6667175292969,369.9413343390841,363.0183968172527,368.09909354327004,10948450,-0.012446282020353916,0.1926362023918036,365.09143981933596,376.38865478515623,Jun,372.22351800827755,365.09143981933596,372.3524446033296,365.4068670654297,0
2017-06-19,360.6331481933594,364.6666951570701,359.91565339618296,364.5503478483231,6855860,-0.011060974698392734,0.19082783170585824,364.6674554443359,376.23384994506836,Jun,371.9716360909598,364.6674554443359,372.22351800827755,365.09143981933596,0
2017-06-20,365.9466552734375,367.2459342860952,362.262172977773,362.6306259417174,5184396,0.014733828841571706,0.19552784473011978,364.4876379394531,376.13565811157224,Jun,371.90911283947173,364.4876379394531,371.9716360909598,364.6674554443359,0
2017-06-21,365.8690185546875,368.06032500582626,363.03779001978904,366.50896431033283,3735864,-0.000212153103823276,0.19523718680296404,364.5213262939453,376.03225982666015,Jun,371.9183814639137,364.5213262939453,371.90911283947173,364.4876379394531,0
2017-06-22,364.6279602050781,375.70079277700523,362.6693483289758,367.5561488739442,9465242,-0.0033920837421872463,0.195574830071099,364.4251458740234,375.8893980407715,Jun,371.91402616954986,364.4251458740234,371.9183814639137,364.5213262939453,0
2017-06-23,365.8302917480469,368.1185585412799,363.7941305694863,366.5090121409004,6403018,0.003297420039572785,0.1855517501416135,364.3400262451172,375.7611459350586,Jun,371.4485168457031,364.3400262451172,371.91402616954986,364.4251458740234,0
2017-06-27,359.5472412109375,367.67249787622933,358.2673733261254,366.50897731332986,6904660,-0.01717476840719523,0.18833323478885283,364.41535217285156,375.5982664489746,Jun,370.45826212565106,364.41535217285156,371.4485168457031,364.3400262451172,0
2017-06-28,358.6358337402344,361.85490263054453,357.2008202815986,361.77732985701806,5905224,-0.0025348754384362238,0.1880650640173659,364.52210693359376,375.44160064697263,Jun,369.6165073939732,364.52210693359376,370.45826212565106,364.41535217285156,0
2017-06-29,360.76898193359375,367.65314592551596,359.3727429208312,360.76898193359375,15914040,0.005947950518810918,0.18889613700722155,364.6887139892578,375.2707514953613,Jun,368.67533511207216,364.6887139892578,369.6165073939732,364.52210693359376,0
2017-06-30,362.8438720703125,363.79408523627694,360.30352365085423,361.0016312335616,4216700,0.005751298588914322,0.18757501371603952,364.92317565917966,375.09260879516603,Jun,368.1813020252046,364.92317565917966,368.67533511207216,364.6887139892578,0
2017-07-03,369.18505859375,370.38735362366975,362.4754048733212,364.9963659189273,5088924,0.017476350054517864,0.19416159592490317,365.2225787353516,374.97772888183596,Jul,367.82116263253346,365.2225787353516,368.1813020252046,364.92317565917966,0
2017-07-04,373.1604919433594,376.2050283223671,368.21552894221486,369.94139905216167,5167726,0.010768131746046405,0.19629099894931432,365.6289953613281,374.88678909301757,Jul,367.6863446916853,365.6289953613281,367.82116263253346,365.2225787353516,0
2017-07-05,368.7972717285156,371.9387680167317,366.6641505355104,371.9387680167317,4226228,-0.011692610308558726,0.19904292003464444,365.9263739013672,374.7390744018555,Jul,367.54137021019346,365.9263739013672,367.6863446916853,365.6289953613281,0
2017-07-06,367.2846984863281,371.16310079346994,366.19875057470625,366.5090180248998,3829720,-0.004101367765271702,0.19928283989834752,366.17210998535154,374.59967025756833,Jul,366.9439159574963,366.17210998535154,367.54137021019346,365.9263739013672,0
2017-07-07,362.7857360839844,366.6835253975896,361.87429740197035,366.0629668684102,5776886,-0.012249250842425785,0.18162702445854687,366.4432263183594,374.4441957092285,Jul,366.46558343796505,366.4432263183594,366.9439159574963,366.17210998535154,0
2017-07-10,371.18243408203125,372.2489945613637,364.5697638445472,365.810857136693,1464376,0.023145061017787683,0.1908653572662451,366.79823974609377,374.2967852783203,Jul,366.4766627720424,366.79823974609377,366.46558343796505,366.4432263183594,-1
