Date,Close,High,Low,Open,Volume
2015-08-12,423.6313171386719,425.3341253130025,411.2673744323288,412.74808505134706,10168440
2015-08-13,428.66571044921875,431.94177355112214,390.741029011758,424.59375637759405,9787960
2015-08-14,425.4266662597656,432.62660351098685,423.1500646640373,431.25696427463737,5109066
2015-08-17,422.7984313964844,426.98141192091174,415.5244312024815,425.70431704485856,3107436
2015-08-18,431.0163269042969,435.95818937001917,425.7042867978808,425.7042867978808,4150446
2015-08-19,435.162353515625,439.10470932875074,430.44258848915484,433.1078494878457,6869518
2015-08-20,419.9849853515625,432.5524959345762,417.56030416277446,429.0358089757585,8369114
2015-08-21,425.6673278808594,429.7577641765487,413.6735618813881,422.33572872476765,10822142
2015-08-24,404.2524719238281,415.709450732243,399.273556020161,410.87861490822803,14122684
2015-08-25,401.8833312988281,414.22874555370714,386.6505136111234,407.1953709643234,13735078
2015-08-26,394.0911560058594,406.08492208586364,392.0181699990242,403.4196608181764,11498212
2015-08-27,400.82830810546875,407.2323532292081,399.0699645723654,402.75321347715715,15343392
2015-08-28,411.285888671875,416.4128399941437,407.7876828299988,407.7876828299988,7208820
2015-08-31,405.1224060058594,420.0960730160947,400.71728318549526,420.0960730160947,9917064
2015-09-01,403.1234130859375,412.59995076557004,400.53216984296085,403.493590692077,9071550
2015-09-02,406.99176025390625,412.74804023540713,403.49359987138456,406.4550207878718,11171830
2015-09-03,406.9547424316406,411.63749818868234,404.41903486612904,410.9526786545947,8590536
2015-09-04,397.55218505859375,411.26728216537816,394.97946901031366,408.3058615917301,7318888
2015-09-07,391.9255676269531,401.6427304606792,390.5374015078494,401.62420350401146,5180988
2015-09-08,391.944091796875,397.5707736845564,389.53793720753646,393.1286421350083,5459496
2015-09-09,403.0123291015625,407.0472739195969,396.8303813478079,402.420053987836,9148664
2015-09-10,399.9583435058594,404.0488237915609,392.75840773508577,401.60566082999327,8363004
2015-09-11,403.77130126953125,409.5645909532956,401.8278684648876,404.0674614862731,9883810
2015-09-14,407.1028747558594,408.67612978446806,400.772845913586,406.82524151551667,6557076
2015-09-15,406.89923095703125,408.3799414702485,402.80879527688774,406.97329359531136,5291886
2015-09-16,407.80621337890625,410.80464327856487,406.56612730044446,410.1568323970713,7478240
2015-09-18,408.8426208496094,413.82153654345365,406.84369801547984,411.56346228393,11576876
2015-09-21,408.916748046875,410.4714760939501,404.4190805845274,407.1954129455196,4351234
2015-09-22,409.95318603515625,420.50324817533567,407.60256719234,412.74804513333544,9626986
2015-09-23,413.2107849121094,416.9495699866522,406.2514273016677,409.95320365026447,4758254
2015-09-24,422.20611572265625,426.7037377956507,410.8971710041734,412.19279271454695,13399262
2015-09-28,409.2498779296875,423.0574757753045,407.5655517162717,421.98395166058333,9788464
2015-09-29,415.28369140625,419.5592603483102,406.2698767545194,407.935675793604,8699370
2015-09-30,430.1278991699219,432.7191427008096,416.80150386821344,419.92953210026286,9495692
2015-10-01,434.2367858886719,443.38015314669894,429.40595086635005,433.0707175880057,10864394
2015-10-05,437.4573974609375,440.27073830340913,430.14638954906655,434.2183433227668,6881760
2015-10-06,427.4070739746094,441.4553418635239,425.0009194279448,439.41936493942313,8711880
2015-10-07,419.4853210449219,432.6451553975504,417.7269770978516,427.9253900659408,9182488
2015-10-08,419.09649658203125,425.55607635852357,416.838422702975,420.66975107310054,9080874
2015-10-09,432.1454162597656,434.1813934224538,420.52182851160484,420.52182851160484,11782138
2015-10-12,415.6725158691406,451.542741232251,410.52703720388655,443.8430275991524,30404970
2015-10-13,406.97332763671875,411.2673794466864,401.7167777624924,409.95323068120416,15326862
2015-10-14,406.3070068359375,412.95172321143275,402.45714998035345,404.0304050983038,8865510
2015-10-15,406.2143859863281,408.805629222458,403.16042074374656,407.1583569545681,8255666
2015-10-16,409.03497314453125,411.46325633583206,407.2044120796649,410.5666503445429,6418992
2015-10-19,415.404541015625,416.9175665549175,411.1270447972104,411.6874178705369,7347494
2015-10-20,420.6346435546875,422.1476689279951,414.9001688540635,415.7967747936801,8788310
2015-10-21,425.28582763671875,428.4425778128885,420.2798188954417,420.2798188954417,7278098
2015-10-23,429.5820007324219,430.7400959460534,420.31714781681615,426.5559953021986,6033362
2015-10-26,430.42254638671875,432.79478316428833,427.06030810577045,431.1136640238142,3195942
2015-10-27,429.3952331542969,431.48728359044316,427.4152299752974,429.6193732718698,5263748
2015-10-28,430.81475830078125,432.6079702009545,425.5099119679509,427.56461303539936,5255472
2015-10-29,427.7700500488281,431.82340527480716,424.40781234194395,430.77735752469175,5887324
2015-10-30,424.1837158203125,427.75144260034233,422.1477119112549,427.75144260034233,4044676
2015-11-02,422.59588623046875,424.31439969378334,416.2076439663382,422.14760612898317,3544988
2015-11-03,427.9382019042969,429.78741465332024,423.41786860413805,423.41786860413805,3614682
2015-11-04,424.6880187988281,432.45849672504056,423.00689986629044,429.65663183747773,3205572
2015-11-05,419.49530029296875,427.75145461955515,418.18776309544177,426.98559316254943,2345306
2015-11-06,425.24835205078125,427.34040185074053,419.4951808984442,419.532529972802,3026172
2015-11-09,423.8660888671875,425.8834406012151,416.6185896170046,418.41180129242184,6125676
2015-11-10,412.3785705566406,421.2137958836366,410.9776377543669,421.2137958836366,4680052
2015-11-13,411.2391357421875,413.1817441460479,407.2044313916747,410.92155451948963,3520868
2015-11-16,403.5433654785156,408.69881669088414,398.68679818694204,404.83225108324956,6808334
2015-11-17,396.5573425292969,404.55200744847036,393.0083130860295,403.4686103925017,7184106
2015-11-18,381.05364990234375,390.44924656715904,377.7848073173972,388.89887210621555,10125252
2015-11-19,391.439208984375,393.00823502739763,382.47321884371286,384.88282712640347,8539622
2015-11-20,393.15771484375,397.1923731733576,389.2911501766489,391.51394488578876,6082978
2015-11-23,393.6434020996094,396.89359341428263,387.7781819435096,392.2611667058623,5616350
2015-11-24,388.9550476074219,392.5601243181455,387.40467263196905,392.2612403698819,4325802
2015-11-26,393.15771484375,395.810137983295,388.54398615969126,388.8801734847042,9853968
2015-11-27,398.36920166015625,399.7327852351183,390.393234178223,395.2498007278086,5142478
2015-11-30,406.419921875,410.3051843210027,394.5773435117348,399.73279405014114,18105534
2015-12-01,403.0949401855469,409.07225162481353,400.8347510562673,406.4571778701344,5898550
2015-12-02,396.25848388671875,403.4499387429124,395.62341260826304,403.4499387429124,6397616
2015-12-03,395.1563720703125,397.7901434887388,391.9062268164557,396.370513605863,5504726
2015-12-04,391.9062194824219,397.82748512433517,388.5626331851287,391.8875221409157,8375530
2015-12-07,390.8602294921875,395.62340074764785,388.5253416218638,394.2411653697277,4513870
2015-12-08,390.1690673828125,397.02428826896613,388.26380821819623,390.41190481433506,5724372
2015-12-09,384.11700439453125,391.12166708118946,382.0062797192667,389.6460363831759,6818254
2015-12-10,391.2710876464844,392.8588111021204,384.90154208642457,387.2550812586993,5587746
2015-12-11,393.30718994140625,396.7067773846481,390.729464744829,393.7554701480821,5390198
2015-12-14,399.5460205078125,400.909604172511,391.5327034149565,392.07437917059303,4816672
2015-12-15,402.5533752441406,403.13240008703974,395.5487114755888,400.94695411190753,5431808
2015-12-16,409.3898010253906,410.1930113978708,404.7387236456567,404.7387236456567,5495852
2015-12-17,413.5926208496094,414.6013196061342,406.45721380873164,410.9401977845632,4958782
2015-12-18,404.64532470703125,412.210359688912,403.26304403973893,412.210359688912,7219820
2015-12-21,412.2290344238281,413.70471066705153,398.2197096017314,402.3478088906176,4331012
2015-12-22,404.8695068359375,409.98756217585304,403.5059233670004,409.98756217585304,4109254
2015-12-23,411.2577209472656,411.8741403459884,406.10231689265186,409.0909727863189,2870928
2015-12-24,409.57672119140625,412.6027270436394,407.2418330950407,411.7061664972615,1230054
2015-12-28,412.7147521972656,414.6760578764108,407.20441719395296,407.20441719395296,5526952
2015-12-29,412.696044921875,414.67604789638375,409.9315744185188,411.40720517647986,3345062
2015-12-30,405.8221130371094,413.4057996808145,404.5892742924181,411.35109884184095,5153970
2015-12-31,412.95758056640625,414.65735142235184,406.08366216892676,407.260454671212,7943938
2016-01-01,412.901611328125,414.28384684108823,408.3999288330195,410.9403053254354,1806550
2016-01-04,403.0576477050781,411.8554768531364,401.9929480761123,410.9215218096096,3975362
2016-01-05,401.24578857421875,405.5232844805855,396.8375024776619,405.5232844805855,4949786
2016-01-06,399.4898986816406,401.4699015036309,395.5859850610385,401.4699015036309,5588328
2016-01-07,392.55999755859375,398.94824086116483,391.4766006000821,396.0156311793445,5294088
2016-01-08,397.229736328125,398.7614133206622,394.31577865196635,396.55727052492875,3156716
2016-01-11,394.3905334472656,399.71407741009807,393.04564725099465,394.6147191493737,5360622
2016-01-12,392.2424011230469,397.09896710403325,385.10699407163656,396.7440824467312,6565212
2016-01-13,404.73870849609375,407.5779222988789,391.551246939342,394.8761355361274,8751294
2016-01-14,423.2684326171875,431.4872371340261,393.8861973488347,398.23843704317903,30227006
2016-01-15,425.84613037109375,434.84944743882056,424.968221792881,428.87213544653434,13036614
2016-01-18,422.8575744628906,434.1397352774444,421.53133980938145,425.84623116643144,10066612
2016-01-19,425.7527770996094,432.9628830434779,421.6060256143185,424.01561150889574,7500436
2016-01-20,418.87890625,433.35521181716837,417.2911824136009,423.6420777591973,7507998
2016-01-21,424.7815246582031,426.8175287641682,419.1590960817477,424.0156631486485,6743000
2016-01-22,424.48260498046875,430.5533133025217,422.52129921488245,428.9095431592795,6436018
2016-01-25,425.005615234375,428.44255174737935,420.1116996505168,425.9769194138522,4579262
2016-01-27,425.3231201171875,429.46987132442115,424.01558307686236,428.293078867474,6971962
2016-01-28,421.9982604980469,426.85482698622246,420.728072449715,424.38919465903473,7788598
2016-01-29,435.1856994628906,437.09095862341496,422.7454000915302,425.1363341140566,10232108
2016-02-01,438.342529296875,440.78951018925926,433.9529398083115,437.09103843568556,4251126
2016-02-02,439.1643981933594,444.56264058775673,434.84950726399063,439.65002749758105,7632702
2016-02-03,432.49591064453125,439.2951311530138,430.64669778280575,436.2691257414282,5245966
2016-02-04,440.7334289550781,446.4118579442116,433.3738807200893,433.3738807200893,5549346
2016-02-05,438.8467712402344,443.31110364544696,437.782071626725,439.1456550911334,3984224
2016-02-08,429.9182434082031,437.91286283327247,427.30316904587414,434.75611273720074,4221044
2016-02-09,413.79815673828125,421.5126350037964,408.51196173870267,421.5126350037964,7579572
2016-02-10,414.1343688964844,421.21372997493074,412.80813447653964,413.9288805429918,5866054
2016-02-11,402.9642639160156,415.79679746649646,400.16239870397726,415.0496334099529,5214378
2016-02-12,405.205810546875,412.5840565969076,398.61207774099984,408.96028307365714,7408096
2016-02-15,407.8581848144531,411.01493475421194,405.93422822249556,409.53930396413483,5093478
2016-02-16,403.1510009765625,408.2317067604543,401.1149518330002,406.08361038537066,5125448
2016-02-17,410.1370544433594,412.0610111682914,402.34787763213944,404.1223924127826,4164598
2016-02-18,419.68212890625,421.0270153092076,410.9402988821015,410.9402988821015,4189072
2016-02-19,421.1203308105469,423.7167076006264,416.1143226365665,418.112977317053,3974018
2016-02-22,420.8962097167969,423.6233312159256,416.1890851867962,422.52128245172526,3857010
2016-02-23,419.8688659667969,423.08166240613514,416.93625605885336,422.2411028119508,2501960
2016-02-24,420.4104919433594,427.284409820914,417.795417959756,418.22504637771647,4950714
2016-02-25,414.7881774902344,422.3718659102659,411.3511951925831,420.4292574487993,4484528
2016-02-26,418.84149169921875,422.8948475038437,416.9175351716339,418.4679096784556,4235636
2016-02-29,404.98162841796875,422.29714683911334,399.09771129211447,421.96091388269497,8166076
2016-03-01,420.44793701171875,422.25984659663845,408.99768265200953,408.99768265200953,6386154
2016-03-02,431.8608703613281,434.6627358697277,420.27982625994304,424.78150841808366,7214898
2016-03-03,436.82958984375,445.6274213813229,431.1137651836233,436.34391484789603,5814304
2016-03-04,437.3338317871094,442.69472503288597,433.01894090940203,439.18304467568277,4281680
2016-03-08,434.6439514160156,444.7493625656831,428.64798779168717,434.47585776051193,7617746
2016-03-09,440.266357421875,442.2276627901099,426.9854999728055,427.75136126266176,6305782
2016-03-10,426.8175354003906,434.43861911375427,425.6407427029191,434.43861911375427,24381016
2016-03-11,427.00433349609375,431.84220337269346,425.2111212033534,428.19977795573203,4058548
2016-03-14,426.3319396972656,431.207205091665,425.32328611380603,428.1251522937389,4174262
2016-03-15,423.7914733886719,431.3004632382098,421.7554239178727,427.37785183587005,6720258
2016-03-16,430.5346374511719,431.4872899690389,422.72680868673706,426.5933739826867,5588850
2016-03-17,434.0089416503906,436.9975980163929,431.13237813942425,432.19707784915715,6474622
2016-03-18,445.83282470703125,447.92487505284447,434.1023392922479,434.4012231716258,8477422
2016-03-21,446.3931884765625,447.9248657190834,440.8455043062016,443.81546328129366,5138392
2016-03-22,444.5439453125,446.05697086705374,437.8381657086993,445.0296202222594,7097950
2016-03-23,451.2123718261719,452.29572317713206,441.6112867666332,444.56259377876023,6333176
2016-03-28,450.1290588378906,462.1210345258684,446.7107736736517,460.40256607270175,10787510
2016-03-29,447.2711486816406,455.35920989580916,445.1417490507584,447.92491732661273,6995356
2016-03-30,450.5212097167969,452.03423510867646,446.63599326955557,447.4018090331891,5756818
2016-03-31,455.13494873046875,459.4684906183302,448.41047302760006,452.12759552204466,17996320
2016-04-01,450.33447265625,456.5919721149867,446.4679074844923,454.2757816014224,5511428
2016-04-04,464.6239013671875,466.2303221608125,453.3604408841398,453.3604408841398,4577054
2016-04-05,455.6953125,464.1009069587806,453.52851879820696,463.98881412468944,4790716
2016-04-06,448.5599060058594,458.7587132302183,446.8040887812224,458.7587132302183,4931354
2016-04-07,441.38714599609375,451.43651121263906,438.95886292459596,451.43651121263906,5657890
2016-04-08,435.50323486328125,439.89282354837115,434.120999646307,439.2764041017251,4195578
2016-04-11,442.2838439941406,443.3485438264274,430.0303332417624,435.52201730838607,5768678
2016-04-12,441.6485900878906,446.3931085053251,440.3037041062053,441.0135189753156,5842138
2016-04-13,438.0997009277344,446.4119024724699,435.72746376483724,446.4119024724699,12511386
2016-04-18,462.7560119628906,473.66463388525,460.8134037756358,466.9775068662706,25015990
2016-04-20,464.5865783691406,465.651277976651,457.9368459551969,464.73602029374814,8072848
2016-04-21,458.1236572265625,467.35111503755286,455.0602572480446,467.35111503755286,5441100
2016-04-22,452.501220703125,458.94551053357196,450.9134971217105,458.12364833273756,5143938
2016-04-25,454.21966552734375,457.5632517889238,448.7093310279746,452.8000812894692,5364134
2016-04-26,460.3091125488281,463.0736287224951,451.5112374023249,454.07026521587665,5846744
2016-04-27,463.2977294921875,464.1195916563276,458.9641873841116,459.2069792031041,4486208
2016-04-28,451.71673583984375,463.0922907934215,450.91352532775954,459.8794943483612,12165168
2016-04-29,451.32440185546875,457.0962710762023,450.1663067843955,452.5758924258749,5036410
2016-05-02,448.6907653808594,452.4639351837364,446.8602041091823,452.0343066806979,3615250
2016-05-03,440.0049743652344,452.85616091764473,437.76348197540284,449.32582864497186,6824810
2016-05-04,444.1330261230469,445.68340080391755,437.33385082317557,441.2004160514892,5812842
2016-05-05,445.4779357910156,447.9249166713586,441.2377882776269,446.4866347751802,6302668
