Date,Close,High,Low,Open,Volume
2009-05-04,14.77823543548584,14.931945976817346,14.624523498054957,14.909988125826775,54313400
2009-05-05,14.485452651977539,14.814832986214437,14.37565781113251,14.74163689101755,66835500
2009-05-06,14.485452651977539,14.690400043209548,14.353699959843022,14.68308029407992,59639100
2009-05-07,14.141427040100098,14.631838910981783,14.00967438880368,14.609879670399392,68727200
2009-05-08,14.214627265930176,14.375657555621682,14.009678482241503,14.243904865828918,67597600
2009-05-11,14.141427040100098,14.441529680897954,13.914520471811247,14.053592869968462,63762600
2009-05-12,14.55864429473877,14.683077211621114,14.251221876329396,14.28050086670129,71966800
2009-05-13,14.4561767578125,14.639166337025316,14.397620148308386,14.580609727521201,49281700
2009-05-14,14.68307876586914,14.807511695923084,14.492769496604328,14.514728741707701,54539500
2009-05-15,14.80019474029541,15.005143544968858,14.624524934617959,14.734318388653927,61289900
2009-05-18,15.078347206115723,15.078347206115723,14.814841667437323,14.902677312363528,46073800
2009-05-19,14.960472106933594,15.277213009972153,14.916276126615273,15.107793914614513,51368300
2009-05-20,15.012045860290527,15.240394978260891,14.894188885516261,15.03414456992294,47450700
2009-05-21,14.599550247192383,14.901558999250913,14.371202474774885,14.83526425807062,58232800
2009-05-22,14.547980308532715,14.857355135849502,14.341729955332994,14.68056972094928,37318700
2009-05-26,14.982583999633789,15.063611205741926,14.32700432829667,14.393299059664033,44991700
2009-05-27,14.827887535095215,15.174093473122587,14.783691540547268,14.916280929156445,42892900
2009-05-28,15.063607215881348,15.19619523853169,14.768963418971927,14.967847560396061,45480800
2009-05-29,15.387714385986328,15.424545566054345,14.953116295944756,15.14463421740086,46134900
2009-06-01,15.763388633728027,15.837049610584467,15.3656216066493,15.46874613126855,57317100
2009-06-02,15.763388633728027,16.19062061353584,15.616068084981427,15.733925085965218,48935700
2009-06-03,16.006467819213867,16.028566532304602,15.682361790346881,15.69709286077452,56039600
2009-06-04,16.08011817932129,16.131680404205564,15.895966573325872,16.03592218727266,42330000
2009-06-05,16.3084716796875,16.433694873283468,16.065391527997186,16.17588225058992,59579200
2009-06-08,16.242177963256836,16.44106211912509,15.932803078005952,16.190615716542666,49000600
2009-06-09,16.264270782470703,16.441056166469092,16.11694892665604,16.249538315896167,50887700
2009-06-10,16.610483169555664,16.66204682694254,16.2937434182609,16.33057319714266,61297200
2009-06-11,16.816730499267578,17.133471597423924,16.62521259329012,16.639945064126636,65124600
2009-06-12,17.185039520263672,17.221869304561935,16.750441321706376,16.868298317420265,50963500
2009-06-15,17.25133514404297,17.339728597861836,16.95669263959055,17.111379427565712,69089600
2009-06-16,17.2734317779541,17.759592202978503,17.266065540609354,17.28816284767748,105295600
2009-06-17,17.442848205566406,17.54597270180959,17.067178591438672,17.310258764701807,86483100
2009-06-18,17.310256958007812,17.450212620420412,17.16293506020868,17.39865037768044,58852200
2009-06-19,17.730125427246094,17.92900960016917,17.49441147635918,17.708028122454177,115459000
2009-06-22,17.148210525512695,17.641737244650162,17.12611181093653,17.641737244650162,71291600
2009-06-23,17.192405700683594,17.428119691323946,17.096646013882072,17.221869247030533,56752700
2009-06-24,17.288164138793945,17.49441458495174,17.207138331882778,17.27343306797042,54287700
2009-06-25,17.52387237548828,17.619630619058068,17.0892743520506,17.258693539501724,57724300
2009-06-26,17.19976234436035,17.45020867095651,17.177663643202308,17.36181527128975,65126400
2009-06-29,17.575435638427734,17.70065882883016,17.34708655859843,17.38391773516722,62854900
2009-06-30,17.509143829345703,17.85534851671371,17.40601792281607,17.656464345155808,66452400
2009-07-01,17.708026885986328,17.899543403984772,17.649096997413423,17.715391717092068,54908400
2009-07-02,17.214500427246094,17.70802700770964,17.09664205425601,17.501776611184347,65422200
2009-07-06,17.089279174804688,17.1482076655468,16.846198974872724,17.096644006802162,49207700
2009-07-07,16.595748901367188,17.045078017952473,16.544185253921643,17.00088201082203,52842500
2009-07-08,16.61785125732422,16.713610941028715,16.20535178704452,16.43369953247144,73023400
2009-07-09,16.529455184936523,16.801998884469036,16.47789293934744,16.684141921703763,46981200
2009-07-10,16.49262046813965,16.60311257637554,16.315835061913944,16.345299998767654,43229200
2009-07-13,17.11137580871582,17.155573228761178,16.308474275783055,16.514724687763415,67584000
2009-07-14,17.022979736328125,17.10400551057248,16.83882807809858,17.089274445688012,45448700
2009-07-15,17.766952514648438,17.766952514648438,17.354451790717466,17.494407443657103,67238700
2009-07-16,18.002670288085938,18.002670288085938,17.575438407340084,17.627000657694005,64555100
2009-07-17,17.89217758178711,18.010034542472784,17.7522219141107,17.973203364154887,52860100
2009-07-20,18.06895637512207,18.06895637512207,17.789045142750517,18.002661683505927,47798000
2009-07-21,18.289934158325195,18.289934158325195,17.951095938681778,18.186809727123286,52028400
2009-07-22,18.267845153808594,18.341506103010595,18.054229946585117,18.194185609572344,66192500
2009-07-23,18.82767105102539,18.945528036871707,18.297314614716964,18.363609344876277,106060500
2009-07-24,17.2734317779541,17.597537791326292,16.80200242265308,17.39128876553783,215135700
2009-07-27,17.022979736328125,17.273426103917558,16.86829161283317,17.2660598689925,80950000
2009-07-28,17.288164138793945,17.347092636986712,16.8682984135497,16.93459314963734,70288400
2009-07-29,17.531248092651367,17.61227532173688,17.192409507323806,17.479685821402956,73626900
2009-07-30,17.53860855102539,17.995305412198185,17.46494758567932,17.82588617537846,67820000
2009-07-31,17.324993133544922,17.730126331677305,17.31026065962148,17.50914484268983,54258200
2009-08-03,17.553340911865234,17.575439622816333,17.310260711267357,17.54597467488154,46902900
2009-08-04,17.509143829345703,17.5238763024165,17.332358367393997,17.442849105493067,49218300
2009-08-05,17.53860855102539,17.86271595556847,17.52387748192902,17.560707262119028,53310300
2009-08-06,17.280794143676758,17.663830001132492,17.14083986900194,17.627000224631942,59686000
2009-08-07,17.35445213317871,17.545970029147597,17.310256127944562,17.494407788880142,46169700
2009-08-10,17.25133514404297,17.347093431127647,17.1629416902241,17.280798692005067,35261900
2009-08-11,17.03771209716797,17.236596240375544,16.97878361825081,17.177667761458384,33615800
2009-08-12,17.332355499267578,17.604899181147523,16.96405216323953,17.037711706472557,61972300
2009-08-13,17.398651123046875,17.568070329297854,17.236596747532197,17.406015953783175,38954500
2009-08-14,17.450210571289062,17.531236341094775,17.317621159832612,17.398648334603905,46330200
2009-08-17,17.12610626220703,17.383918895534496,17.11137379059613,17.17766850787936,42474400
2009-08-18,17.46685218811035,17.518704364813637,17.23722051433901,17.252035825644477,38878900
2009-08-19,17.518705368041992,17.57055754771465,17.22240618929399,17.22240618929399,41821300
2009-08-20,17.53352165222168,17.68167195624182,17.437224943614794,17.481669469674433,39505900
2009-08-21,18.081666946411133,18.089074599387764,17.607588458829483,17.726108080724895,69011400
2009-08-24,18.25204086303711,18.318708334766182,17.985372388986324,18.08166906322526,54180900
2009-08-25,18.25204086303711,18.385375806495254,18.118705919578964,18.222411660527246,43980300
2009-08-26,18.185373306274414,18.333523556727503,18.089076632485753,18.21500392151123,41079000
2009-08-27,18.28908348083496,18.355750968415503,18.00019056369734,18.081673362488186,45495600
2009-08-28,18.281675338745117,18.881681298137675,18.2298231637547,18.57056683532935,55808000
2009-08-31,18.25945281982422,18.4076031058825,17.992784282931485,18.200192987974074,49592800
2009-09-01,17.7779598236084,18.326113415292486,17.703884708436966,18.03722202027575,62608500
2009-09-02,17.674259185791016,17.881667855967287,17.614999363902708,17.64462856841406,40771300
2009-09-03,17.859437942504883,17.881659482266,17.60017581332734,17.71128775072773,34120000
2009-09-04,18.237220764160156,18.370554249394555,17.837216069861885,17.844623721185744,44999700
2009-09-08,18.38538360595703,18.40019891992968,18.08167673384827,18.237234704828865,53737100
2009-09-09,18.355749130249023,18.48167643719444,18.27426633961796,18.326118510795656,49900300
2009-09-10,18.518720626831055,18.555757502938214,18.259458255482166,18.3705702966699,46256000
2009-09-11,18.415000915527344,18.644632464561372,18.37796265738309,18.466853064064214,54303500
2009-09-14,18.518720626831055,18.585388134116947,18.252050597687482,18.259458255482166,42806800
2009-09-15,18.66685676574707,18.718708918023644,18.41500224366213,18.49648359172595,44716600
2009-09-16,18.66685676574707,18.777968722463324,18.481669700264916,18.703893613697428,50055800
2009-09-17,18.740930557250977,18.80019036199296,18.563151143025024,18.563151143025024,42428800
2009-09-18,18.71131134033203,18.87427553706741,18.59279166763977,18.85946022476439,68016500
2009-09-21,18.740930557250977,18.792784122657256,18.592781751828614,18.60018940402951,28878700
2009-09-22,19.089094161987305,19.126131031499224,18.73353512835525,18.815016523854673,61376700
2009-09-23,19.04465103149414,19.44465606296521,18.992798841384825,19.200209014688294,60599900
2009-09-24,19.21501922607422,19.340946545548768,19.00760910786148,19.200203914873484,56302900
2009-09-25,18.926116943359375,19.126119306998728,18.90389540042065,19.029822657578933,50158900
2009-09-28,19.13353157043457,19.37797849173231,18.96315977347125,18.96315977347125,44358000
2009-09-29,19.07427406311035,19.22983057146894,19.029829548274417,19.19279371124994,39050300
2009-09-30,19.052051544189453,19.252053984920362,18.800196932794755,19.08168216334915,63533400
2009-10-01,18.429819107055664,18.86686076509867,18.370559293059937,18.82241625781823,75958100
2009-10-02,18.48908233642578,18.585380434998275,18.09648652600682,18.118708077319184,51219700
2009-10-05,18.25204086303711,18.563155260150946,18.163151842642016,18.503895442265716,60804900
2009-10-06,18.600191116333008,18.6742648194307,18.26685380093211,18.281669106697777,48795300
2009-10-07,18.592788696289062,18.652048523164762,18.429823112731594,18.51130590451033,38472700
2009-10-08,19.015018463134766,19.1853903185745,18.681680995651835,18.84464660769503,60521300
2009-10-09,18.926116943359375,19.103897764060005,18.859449488812924,18.940932247228616,39520000
2009-10-12,19.052051544189453,19.1779788498868,18.926124238492104,19.00760702831559,29145800
2009-10-13,19.118717193603516,19.215015283785238,18.90390087672949,18.955753042427858,37749000
2009-10-14,19.22983169555664,19.407612591023934,19.126127350588835,19.363166660724243,45365500
2009-10-15,19.785390853881836,19.785390853881836,19.185384991866584,19.185384991866584,65620100
2009-10-16,19.629833221435547,19.726129894823284,19.333534134628486,19.592796365409225,56500900
2009-10-19,19.52613067626953,19.68909483566953,19.44464789013672,19.622427358445524,48143200
2009-10-20,19.533546447753906,19.63725082747794,19.21502423818299,19.570583322550718,54604700
2009-10-21,19.68909454345703,19.815021841581707,19.548351936643428,19.60020410418907,61672700
2009-10-22,19.696504592895508,19.792801285352002,19.35575951594361,19.674281627159804,61600000
2009-10-23,20.755775451660156,21.740971001845068,20.652069690206208,21.629858997948354,281761000
2009-10-26,21.24466323852539,21.496517794519708,20.822436898436493,20.83725079189205,124149700
2009-10-27,21.17799949645996,21.392815824420936,21.066887505248033,21.281703833209008,69685800
2009-10-28,20.755775451660156,21.311336884009524,20.703923277366073,20.918739629850954,73542400
2009-10-29,20.903919219970703,21.044661810769142,20.629843104740804,20.792807243178434,65225500
2009-10-30,20.54095458984375,21.037256117775037,20.48910242336617,20.76317997700339,73371800
2009-11-02,20.65206527709961,20.77799256470423,20.303914029188235,20.51873174863485,62428900
2009-11-03,20.392803192138672,20.548359672101185,20.318728072357064,20.47428455231958,50294800
2009-11-04,20.785409927368164,21.029856963033858,20.459481488391333,20.51133367582555,63898400
2009-11-05,21.0891056060791,21.289108005264158,20.9483644329033,21.126143872334886,52681700
2009-11-06,21.126157760620117,21.207639174217743,20.889118352215533,21.022451959793372,38908500
2009-11-09,21.47429847717285,21.48170613158969,21.1335548511921,21.200222328078002,57518000
2009-11-10,21.48911476135254,21.689117201087953,21.340964492022824,21.407631971934627,65881100
2009-11-11,21.57059669494629,21.703930236614145,21.4965215632204,21.540966077109687,49693400
2009-11-12,21.748380661010742,21.84467736316296,21.4817106967955,21.48911835278658,55352400
2009-11-13,21.948387145996094,22.06690825828075,21.755793694090904,21.8298674465777,53037600
2009-11-16,21.8817138671875,22.074307255860962,21.755786551291283,21.9335660420508,54129500
2009-11-17,22.320690155029297,22.320690155029297,21.92635745141039,21.948678652445473,75648900
2009-11-18,22.40252685546875,22.42484663113154,22.179319165064804,22.32068389374288,59431200
2009-11-19,22.157005310058594,22.320689858138227,22.09748352720134,22.313249457892166,51967700
2009-11-20,22.037961959838867,22.149565126398606,21.896597192003863,22.06772214200288,42647100
2009-11-23,22.276052474975586,22.328133866001707,22.097487097552534,22.20164987960478,41832700
2009-11-24,22.253721237182617,22.31324300282062,22.134677705906608,22.283482829557034,37341400
2009-11-25,22.164443969726562,22.216525348247792,22.00819841505174,22.17932334993896,32033500
2009-11-27,21.740345001220703,21.8668289298899,21.390654807422735,21.658503460865926,29357900
2009-11-30,21.881711959838867,21.911473555086758,21.57666270410284,21.68826584806049,44172000
2009-12-01,22.328126907348633,22.357887084755188,21.881712893362042,21.963555864674376,49904200
2009-12-02,22.157005310058594,22.313249457892166,22.060281525971032,22.246287274788852,36308600
2009-12-03,22.19420051574707,22.46948958171903,22.142119145752325,22.201640914190733,43095200
2009-12-04,22.30580711364746,22.595977021509977,22.194203957905472,22.35788849171965,58810700
2009-12-07,22.164443969726562,22.380209883473245,22.08260099255827,22.157003570064795,38082700
2009-12-08,22.00075340270996,22.127237332219085,21.859388676997217,21.96355283131174,37402200
2009-12-09,22.10492515563965,22.17932774789954,21.762675218000133,21.92635978568276,44713300
2009-12-10,22.223962783813477,22.29092353361629,22.06771724997773,22.104917824213842,45940200
2009-12-11,22.20907974243164,22.320682872974352,22.164438774036718,22.298361679221493,43744200
2009-12-14,22.40252685546875,22.43972742764731,22.2462813302749,22.253721728532785,34651200
2009-12-15,22.335567474365234,22.47693080155325,22.231403304881752,22.238843704067076,49473200
2009-12-16,22.39508628845215,22.62573295626507,22.350445318352097,22.372765093846695,55737800
2009-12-17,22.023073196411133,22.290920415487857,22.000752003525264,22.283481436969975,43691200
2009-12-18,22.588533401489258,22.65549556920995,22.17187959809141,22.201641192238792,94118000
2009-12-21,22.707576751708984,22.945663826471655,22.595973612802844,22.61829338911753,40129100
2009-12-22,22.930784225463867,23.0126271938486,22.72245873373688,22.76709970780538,36321000
2009-12-23,23.00518798828125,23.02750918602881,22.834063062883143,22.84894244227046,28362700
2009-12-24,23.064708709716797,23.064708709716797,22.88614339322521,22.97542534191551,11083900
2009-12-28,23.191192626953125,23.19863302585414,22.982865715057677,23.06470868385785,25384000
2009-12-29,23.354873657226562,23.43671661380291,23.2358301308123,23.325113485178385,29716200
2009-12-30,23.034944534301758,23.28047341347977,22.915901003306207,23.17630925952554,42006200
2009-12-31,22.67781639099121,23.057268219194786,22.67781639099121,23.049827820314995,31929700
2010-01-04,23.027507781982422,23.13911092569337,22.759659101787374,22.781980298173952,38409100
2010-01-05,23.034944534301758,23.139108688255988,22.796857472310656,22.953102993686585,49749600
2010-01-06,22.893583297729492,23.124229982494587,22.70757758634549,22.975424845743003,58182400
2010-01-07,22.655498504638672,22.841504234827458,22.462052374949003,22.789421438321273,50559700
2010-01-08,22.811744689941406,22.975429236359588,22.4992549783349,22.529016579017057,51197400
2010-01-11,22.521575927734375,22.886147017358518,22.4099727646431,22.848945016920617,68754700
2010-01-12,22.372764587402344,22.618292046060986,22.25372105708972,22.43228635255866,65912100
2010-01-13,22.581096649169922,22.707580606498095,22.328128734513577,22.514134470636705,51863500
2010-01-14,23.034944534301758,23.139108688255988,22.514129440973925,22.551330012243476,63228100
2010-01-15,22.960540771484375,23.24326877055592,22.848936232190486,23.124225253145728,79913200
2010-01-19,23.139102935791016,23.24326564473919,22.82661338983602,22.878694744310106,46575700
2010-01-20,22.759658813476562,23.02006709157733,22.55133190717376,22.92334332757173,54849500
2010-01-21,22.328126907348633,22.856382473536527,22.320686508219236,22.774540921335223,73086700
2010-01-22,21.546897888183594,22.469487335412744,21.457615954007068,22.320682219637526,102004600
2010-01-25,21.81474494934082,22.067712776374975,21.65106046912899,21.75522319116282,63373000
2010-01-26,21.94867515563965,22.209083449783,21.64362588564947,21.725468857294505,66639900
2010-01-27,22.075157165527344,22.186760304904166,21.591542615487178,21.837070089760548,63949500
2010-01-28,21.695707321166992,22.223964310086696,21.494820800629455,22.201643112545515,117513700
2010-01-29,20.9665584564209,22.261157694186252,20.57966633871339,22.24627690063352,193888500
2010-02-01,21.13768768310547,21.18976905216756,20.773116680559955,21.12280688648462,85931100
2010-02-02,21.17489242553711,21.20465402463978,20.93680530916034,21.107931665778402,54413700
2010-02-03,21.30137825012207,21.420423237853413,20.921927762090156,21.026090529854898,61397900
2010-02-04,20.713592529296875,21.20464740838321,20.691271336934513,21.115364058044463,77850000
2010-02-05,20.847517013549805,21.040963091586505,20.512706220964994,20.83263621852143,80960100
2010-02-08,20.624305725097656,20.892154312147778,20.51270262019693,20.84007295780147,52820600
2010-02-09,20.840084075927734,21.085611605341768,20.646637928645276,20.810322475217557,59195800
2010-02-10,20.825199127197266,21.011204837249878,20.713595984987887,20.854960721978937,48591300
2010-02-11,20.921924591064453,21.130250095019132,20.60943491602137,20.780559842587305,65993700
2010-02-12,20.780553817749023,20.877276142384012,20.52014559419392,20.691270471146172,81117200
2010-02-16,21.191682815551758,21.206633198316855,20.94500720291558,21.027231456629657,51935600
2010-02-17,21.371082305908203,21.415932026723933,21.199157187992146,21.326232585092477,45882900
2010-02-18,21.655128479003906,21.69997961736533,21.31127830604627,21.371078398114843,42856500
2010-02-19,21.50563621520996,21.61776124743817,21.445836102971775,21.52058659970629,44451800
2010-02-22,21.475730895996094,21.632707048453604,21.415930796428196,21.55795656755702,36707100
2010-02-23,21.17673110961914,21.55048210091192,20.997330804888232,21.438357088673463,52266200
2010-02-24,21.40098762512207,21.520589290298673,21.214112072795395,21.31876335160651,43165900
2010-02-25,21.378555297851562,21.41592982372891,20.94500423923922,21.131879720119485,48735300
2010-02-26,21.43088150024414,21.565432082733313,21.31128129930862,21.415931118690484,40370600
2010-03-01,21.692508697509766,21.714932845357705,21.326232883275072,21.505633194793273,43805400
2010-03-02,21.273910522460938,21.901812443046662,21.109460562592183,21.737362483177908,93123900
2010-03-03,21.273910522460938,21.386036985652623,21.191686255400164,21.31128648544057,48442100
2010-03-04,21.40098762512207,21.41593801148756,21.131887799279834,21.27391219251004,42890600
2010-03-05,21.371082305908203,21.438357600005254,21.244006908807876,21.423407217817708,56001800
2010-03-08,21.40098762512207,21.62523914336247,21.30381296524102,21.31876335160651,39414500
2010-03-09,21.528057098388672,21.7597837456658,21.341181597792424,21.348656788905906,50271600
2010-03-10,21.655128479003906,21.759779709433904,21.528053105139854,21.572904243501277,44891400
2010-03-11,21.812108993530273,21.819584184758842,21.565433385975314,21.59533272514264,35349700
2010-03-12,21.879383087158203,21.961607334662553,21.707457975584628,21.916757615501375,31700200
2010-03-15,21.894336700439453,21.954136810063254,21.685035603882604,21.81211101505157,37512000
2010-03-16,21.954133987426758,22.043833427456295,21.827058592595836,21.99150851648125,36723500
2010-03-17,22.148487091064453,22.32788885373457,21.976561946398323,22.051312443219683,50385700
2010-03-18,22.1335391998291,22.21576346712596,22.051313506785032,22.14848815931667,43845200
2010-03-19,22.118589401245117,22.350314675541377,21.939189050911178,22.245664827616725,81332100
2010-03-22,22.126056671142578,22.200807146785145,21.96908052971851,22.051306195500008,37718200
2010-03-23,22.33534812927246,22.350298504086492,21.984022875620003,22.118573397453858,42026600
2010-03-24,22.16343879699707,22.31293979955327,22.12606425923163,22.215763720167573,33987700
2010-03-25,22.432538986206055,22.85113977781542,22.27556279826057,22.2979883753234,73168700
2010-03-26,22.17091178894043,22.57456360032601,22.118586870963874,22.49233791450737,55595500
2010-03-29,22.118589401245117,22.290514558763398,22.088688629982503,22.20828886353846,33336000
2010-03-30,22.25313377380371,22.320409064512642,22.051307901676918,22.148482529508236,34954800
2010-03-31,21.894336700439453,22.21576139857547,21.80463582313021,22.15596128895167,63760000
2010-04-01,21.797161102294922,22.081212698457293,21.39351071004722,21.939186900376107,74768100
2010-04-05,21.879383087158203,21.99898328875259,21.69998278476662,21.77473184145296,34331200
2010-04-06,21.91675567626953,22.11110634310065,21.66260491393243,21.78968029510098,47366800
2010-04-07,21.93918800354004,22.09616276793308,21.78221181339982,21.797162198317398,58318800
2010-04-08,22.365259170532227,22.410108889866223,21.901807318258033,21.916757699951656,63713800
2010-04-09,22.679214477539062,22.731539397917985,22.35031314491091,22.387689106429537,54752500
2010-04-12,22.66426658630371,22.791342017952733,22.58204088766396,22.611941660168345,37068800
2010-04-13,22.761438369750977,22.79881290257113,22.522236512162063,22.53718689558894,41374600
2010-04-14,23.03801155090332,23.17256213983477,22.918411344241346,23.015587403246027,68941200
2010-04-15,23.07538604736328,23.1351861469127,22.955784422517606,23.03801009405312,52745400
2010-04-16,22.92588996887207,23.15761522576561,22.87356504883938,23.015590850176064,88703100
2010-04-19,23.20246124267578,23.359435968022417,22.993160183133444,23.00063537373283,64970300
